Dates,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
21/07/2017,,,,,,,,,,,3.3300,4.2000,4.2500,4.0000,4.0000
24/07/2017,,,,,,,,,,,3.3600,4.2000,4.2500,4.0000,4.0000
25/07/2017,,,,,,,,,,,3.3800,4.2000,4.2500,4.0000,4.0000
26/07/2017,,,,,,,,,,,3.3800,4.2000,4.2500,4.0000,4.0000
27/07/2017,,,,,,,,,,,3.3900,4.2000,4.2500,4.0000,4.0000
28/07/2017,,,,,,,,,,,3.4000,4.2000,4.2500,4.0000,4.0000
31/07/2017,,,,,,,,,,,3.4200,4.2000,4.2500,4.0000,4.0000
01/08/2017,,,,,,,,,,,3.4300,4.2000,4.2500,4.0000,4.0000
02/08/2017,,,,,,,,,,,3.4400,4.2000,4.2500,4.0000,4.0000
03/08/2017,,,,,,,,,,,3.4600,4.2000,4.2500,4.0000,4.0000
04/08/2017,,,,,,,,,,,3.4500,4.2000,4.2500,4.0000,4.0000
07/08/2017,,,,,,,,,,,3.4400,4.2000,4.2500,4.0000,4.0000
08/08/2017,,,,,,,,,,,3.4400,4.2000,4.2500,4.0000,4.0000
09/08/2017,,,,,,,,,,,3.5100,4.2000,4.2500,4.0000,4.0000
10/08/2017,,,,,,,,,,,3.5100,4.2000,4.2500,4.0000,4.0000
11/08/2017,,,,,,,,,,,3.5000,4.2000,4.2500,4.0000,4.0000
14/08/2017,,,,,,,,,,,3.5200,4.2000,4.2500,4.0000,4.0000
15/08/2017,,,,,,,,,,,3.5300,4.2000,4.2500,4.0000,4.0000
16/08/2017,,,,,,,,,,,3.5200,4.2000,4.2500,4.0000,4.0000
17/08/2017,,,,,,,,,,,3.5100,4.2000,4.2500,4.0000,4.0000
18/08/2017,,,,,,,,,,,3.5100,4.2000,4.2500,4.0000,4.0000
21/08/2017,,,,,,,,,,,3.5100,4.2000,4.2500,4.0000,4.0000
22/08/2017,,,,,,,,,,,3.4800,4.2000,4.2500,4.0000,4.0000
23/08/2017,,,,,,,,,,,3.4700,4.2000,4.2500,4.0000,4.0000
24/08/2017,,,,,,,,,,,3.4700,4.2000,4.2500,4.0000,4.0000
25/08/2017,,,,,,,,,,,3.4500,4.2000,4.2500,4.0000,4.0000
28/08/2017,,,,,,,,,,,3.4500,4.2000,4.2500,4.0000,4.0000
29/08/2017,,,,,,,,,,,3.4300,4.1900,4.2500,4.0000,4.0000
30/08/2017,,,,,,,,,,,3.4000,4.1900,4.2500,4.0000,4.0000
31/08/2017,,,,,,,,,,,3.3900,4.1900,4.2500,4.0000,4.0000
01/09/2017,,,,,,,,,,,3.3800,4.1800,4.2500,4.0000,4.0000
04/09/2017,,,,,,,,,,,3.3600,4.1900,4.2500,4.0000,4.0000
05/09/2017,,,,,,,,,,,3.3600,4.1900,4.2500,4.0000,4.0000
06/09/2017,,,,,,,,,,,3.1600,4.1800,4.2500,4.0000,4.0000
08/09/2017,,,,,,,,,,,3.1400,4.1500,4.2500,4.0000,4.0000
11/09/2017,,,,,,,,,,,3.1100,4.1500,4.2500,4.0000,4.0000
12/09/2017,,,,,,,,,,,3.1100,4.1500,4.2500,4.0000,4.0000
13/09/2017,,,,,,,,,,,3.1100,4.1500,4.2500,4.0000,4.0000
14/09/2017,,,,,,,,,,,3.1000,4.1500,4.2500,4.0000,4.0000
15/09/2017,,,,,,,,,,,3.0800,4.1200,4.2500,4.0000,4.0000
18/09/2017,,,,,,,,,,,3.0700,4.1000,4.2500,4.0000,4.0000
19/09/2017,,,,,,,,,,,3.0200,4.1000,4.2500,4.0000,4.0000
20/09/2017,,,,,,,,,,,2.9800,4.0700,4.2500,4.0000,4.0000
21/09/2017,,,,,,,,,,,2.9700,4.0700,4.2500,4.0000,4.0000
22/09/2017,,,,,,,,,,,2.9700,4.0800,4.2500,4.0000,4.0000
25/09/2017,,,,,,,,,,,2.9500,4.0700,4.2500,4.0000,4.0000
26/09/2017,,,,,,,,,,,2.9500,4.0700,4.2500,4.0000,4.0000
27/09/2017,,,,,,,,,,,2.9500,4.0700,4.2500,4.0000,4.0000
28/09/2017,,,,,,,,,,,2.9500,4.0700,4.2500,4.0000,4.0000
29/09/2017,,,,,,,,,,,2.9500,4.0600,4.2500,4.0000,4.0000
02/10/2017,,,,,,,,,,,2.9500,4.0600,4.2500,4.0000,4.0000
03/10/2017,,,,,,,,,,,2.9500,4.0400,4.2500,4.0000,4.0000
04/10/2017,,,,,,,,,,,2.9500,4.0500,4.2500,4.0000,4.0000
05/10/2017,,,,,,,,,,,2.9500,4.0400,4.2500,4.0000,4.0000
06/10/2017,,,,,,,,,,,2.9800,4.0200,4.2500,4.0000,4.0000
09/10/2017,,,,,,,,,,,2.9900,4.0200,4.2500,4.0000,4.0000
10/10/2017,,,,,,,,,,,3.0000,4.0300,4.2500,4.0000,4.0000
11/10/2017,,,,,,,,,,,3.0000,4.0200,4.2500,4.0000,4.0000
13/10/2017,,,,,,,,,,,3.0000,4.0200,4.2500,4.0000,4.0000
16/10/2017,,,,,,,,,,,3.0100,4.0200,4.2500,4.0000,4.0000
17/10/2017,,,,,,,,,,,3.0300,4.0300,4.2500,4.0000,4.0000
18/10/2017,,,,,,,,,,,3.0500,4.0200,4.2500,4.0000,4.0000
19/10/2017,,,,,,,,,,,3.0600,4.0200,4.2500,4.0000,4.0000
20/10/2017,,,,,,,,,,,3.0600,4.0200,4.2500,4.0000,4.0000
23/10/2017,,,,,,,,,,,3.0600,4.0200,4.2500,4.0000,4.0000
24/10/2017,,,,,,,,,,,3.0600,4.0200,4.2500,4.0000,4.0000
25/10/2017,,,,,,,,,,,3.0600,4.0200,4.2500,4.0000,4.0000
26/10/2017,,,,,,,,,,,3.0800,4.0200,4.2500,4.0000,4.0000
27/10/2017,,,,,,,,,,,3.0800,4.0200,4.2500,4.0000,4.0000
30/10/2017,,,,,,,,,,,3.0800,4.0200,4.2500,4.0000,4.0000
31/10/2017,,,,,,,,,,,3.0800,4.0200,4.2500,4.0000,4.0000
01/11/2017,,,,,,,,,,,3.0800,4.0200,4.2500,4.0000,4.0000
03/11/2017,,,,,,,,,,,3.0800,4.0200,4.2500,4.0000,4.0000
06/11/2017,,,,,,,,,,,3.0900,4.0200,4.2500,4.0000,4.0000
07/11/2017,,,,,,,,,,,3.0900,4.0200,4.2500,4.0000,4.0000
08/11/2017,,,,,,,,,,,3.1000,4.0200,4.2500,4.0000,4.0000
09/11/2017,,,,,,,,,,,3.1100,4.0300,4.2500,4.0000,4.0000
10/11/2017,,,,,,,,,,,3.0900,4.0400,4.2500,4.0000,4.0000
13/11/2017,,,,,,,,,,,3.1000,4.0400,4.2500,4.0000,4.0000
14/11/2017,,,,,,,,,,,3.1000,4.0400,4.2500,4.0000,4.0000
16/11/2017,,,,,,,,,,,3.0900,4.0300,4.2500,4.0000,4.0000
17/11/2017,,,,,,,,,,,3.0900,4.0300,4.2500,4.0000,4.0000
20/11/2017,,,,,,,,,,,3.1000,4.0300,4.2500,4.0000,4.0000
21/11/2017,,,,,,,,,,,3.1000,4.0300,4.2500,4.0000,4.0000
22/11/2017,,,,,,,,,,,3.0800,4.0200,4.2500,4.0000,4.0000
23/11/2017,,,,,,,,,,,3.0800,4.0300,4.2500,4.0000,4.0000
24/11/2017,,,,,,,,,,,3.0600,4.0200,4.2500,4.0000,4.0000
27/11/2017,,,,,,,,,,,3.0600,4.0200,4.2500,4.0000,4.0000
28/11/2017,,,,,,,,,,,3.0400,4.0200,4.2500,4.0000,4.0000
29/11/2017,,,,,,,,,,,3.0300,4.0200,4.2500,4.0000,4.0000
30/11/2017,,,,,,,,,,,3.0300,4.0200,4.2500,4.0000,4.0000
01/12/2017,,,,,,,,,,,3.0300,4.0200,4.2500,4.0000,4.0000
04/12/2017,,,,,,,,,,,3.0300,4.0300,4.2500,4.0000,4.0000
05/12/2017,,,,,,,,,,,3.0300,4.0300,4.2500,4.0000,4.0000
06/12/2017,,,,,,,,,,,3.0300,4.0200,4.2500,4.0000,4.0000
07/12/2017,,,,,,,,,,,3.0100,4.0200,4.2500,4.0000,4.0000
08/12/2017,,,,,,,,,,,2.8800,4.0200,4.2500,4.0000,4.0000
11/12/2017,,,,,,,,,,,2.8700,4.0000,4.2500,4.0000,4.0000
12/12/2017,,,,,,,,,,,2.8400,4.0000,4.2500,4.0000,4.0000
13/12/2017,,,,,,,,,,,2.8400,4.0000,4.2500,4.0000,4.0000
14/12/2017,,,,,,,,,,,2.8300,4.0000,4.2500,4.0000,4.0000
15/12/2017,,,,,,,,,,,2.8300,4.0000,4.2500,4.0000,4.0000
18/12/2017,,,,,,,,,,,2.8200,4.0000,4.2500,4.0000,4.0000
19/12/2017,,,,,,,,,,,2.8100,4.0000,4.2500,4.0000,4.0000
20/12/2017,,,,,,,,,,,2.7800,3.9600,4.2500,4.0000,4.0000
21/12/2017,,,,,,,,,,,2.7800,3.9600,4.2500,4.0000,4.0000
22/12/2017,,,,,,,,,,,2.7800,3.9600,4.2500,4.0000,4.0000
26/12/2017,,,,,,,,,,,2.7800,3.9600,4.2500,4.0000,4.0000
27/12/2017,,,,,,,,,,,2.7800,3.9600,4.2500,4.0000,4.0000
28/12/2017,,,,,,,,,,,2.7800,3.9600,4.2500,4.0000,4.0000
29/12/2017,,,,,,,,,,,2.7800,3.9600,4.2500,4.0000,4.0000
